cliente_id;cliente_code;tipo_cliente;sexo;cod_postal;ciudad;estado;estudios;ocupacion;ingresos;tiene_hijos
3488;22788;Individuo;Masculino;90505;Torrance;California;Partial High School;Skilled Manual;50001-75000;Sí
3489;19824;Individuo;Masculino;98225;Bellingham;Washington;Partial College;Professional;75001-100000;Sí
3490;11389;Individuo;Masculino;40605;Duesseldorf;Hessen;High School;Manual;0-25000;Sí
3491;21665;Individuo;Masculino;31770;Colomiers;Garonne (Haute);High School;Manual;25001-50000;No
3492;18548;Individuo;Masculino;91950;National City;California;Bachelors ;Skilled Manual;25001-50000;Sí
3493;19988;Individuo;Masculino;V0;Sooke;British Columbia;Graduate Degree;Professional;50001-75000;Sí
3494;17238;Individuo;Masculino;3220;Geelong;Victoria;Bachelors ;Professional;75001-100000;No
3495;19187;Individuo;Masculino;RG11 5TP;Berkshire;England;Partial High School;Manual;0-25000;No
3496;26244;Individuo;Masculino;99202;Spokane;Washington;Graduate Degree;Skilled Manual;75001-100000;No
3497;17035;Individuo;Masculino;98901;Yakima;Washington;Bachelors ;Professional;50001-75000;Sí
3498;27779;Individuo;Masculino;78400;Chatou;Yveline;Partial High School;Manual;0-25000;Sí
3499;23105;Individuo;Masculino;4700;Rockhampton;Queensland;Partial High School;Clerical;25001-50000;Sí
3500;24434;Individuo;Masculino;98055;Renton;Washington;High School;Professional;50001-75000;Sí
3501;19362;Individuo;Masculino;W10 6BL;London;England;Bachelors ;Skilled Manual;25001-50000;Sí
3502;23304;Individuo;Masculino;91203;Glendale;California;Partial College;Skilled Manual;25001-50000;No
3503;20807;Individuo;Masculino;YO15;York;England;Partial College;Manual;0-25000;Sí
3504;23681;Individuo;Masculino;V8V;Victoria;British Columbia;Bachelors ;Management;25001-50000;Sí
3505;23398;Individuo;Masculino;90706;Bellflower;California;Partial College;Skilled Manual;50001-75000;Sí
3506;18645;Individuo;Masculino;98501;Olympia;Washington;Graduate Degree;Skilled Manual;50001-75000;No
3507;15142;Individuo;Masculino;3550;Bendigo;Victoria;High School;Management;greater than 100000;Sí
3508;25273;Individuo;Masculino;2065;St. Leonards;New South Wales;Graduate Degree;Management;50001-75000;Sí
3509;21412;Individuo;Masculino;V8X;Royal Oak;British Columbia;High School;Professional;25001-50000;No
3510;24426;Individuo;Masculino;90210;Beverly Hills;California;Partial College;Professional;greater than 100000;Sí
3511;13095;Individuo;Masculino;V9B 2C3;Shawnee;British Columbia;High School;Professional;50001-75000;Sí
3512;24408;Individuo;Masculino;94015;Daly City;California;Bachelors ;Management;greater than 100000;Sí
3513;13578;Individuo;Masculino;59223;Roncq;Nord;High School;Professional;50001-75000;Sí
3514;18705;Individuo;Masculino;4169;East Brisbane;Queensland;Bachelors ;Professional;50001-75000;Sí
3515;17523;Individuo;Masculino;90012;Los Angeles;California;Graduate Degree;Management;greater than 100000;No
3516;25854;Individuo;Masculino;94010;Burlingame;California;Bachelors ;Management;50001-75000;Sí
3517;17026;Individuo;Masculino;V6B 3P7;Port Hammond;British Columbia;Partial College;Skilled Manual;25001-50000;No
3518;29103;Individuo;Masculino;2036;Malabar;New South Wales;Partial College;Skilled Manual;75001-100000;Sí
3519;14458;Individuo;Masculino;V8X;Royal Oak;British Columbia;Partial College;Professional;75001-100000;Sí
3520;24685;Individuo;Masculino;91950;Lincoln Acres;California;Partial College;Professional;50001-75000;Sí
3521;24893;Individuo;Masculino;3337;Melton;Victoria;Bachelors ;Professional;50001-75000;No
3522;22797;Individuo;Masculino;41485;Grevenbroich;Bayern;Partial College;Professional;greater than 100000;Sí
3523;23821;Individuo;Masculino;98020;Edmonds;Washington;Graduate Degree;Skilled Manual;25001-50000;No
3524;17393;Individuo;Masculino;94704;Berkeley;California;Bachelors ;Management;greater than 100000;Sí
3525;27821;Individuo;Masculino;YO15;York;England;Bachelors ;Skilled Manual;25001-50000;Sí
3526;16207;Individuo;Masculino;91054;Erlangen;Bayern;Partial College;Clerical;25001-50000;Sí
3527;26476;Individuo;Masculino;90241;Downey;California;Partial High School;Clerical;25001-50000;Sí
3528;14662;Individuo;Masculino;90241;Downey;California;Bachelors ;Professional;50001-75000;Sí
3529;24271;Individuo;Masculino;4551;Caloundra;Queensland;Partial High School;Clerical;0-25000;Sí
3530;17581;Individuo;Masculino;94063;Redwood City;California;Graduate Degree;Professional;50001-75000;Sí
3531;25416;Individuo;Masculino;92102;San Diego;California;Partial High School;Clerical;0-25000;Sí
3532;23226;Individuo;Masculino;64283;Darmstadt;Hessen;High School;Manual;25001-50000;No
3533;23891;Individuo;Masculino;97222;Milwaukie;Oregon;Bachelors ;Skilled Manual;25001-50000;Sí
3534;28109;Individuo;Masculino;3220;Geelong;Victoria;Partial High School;Clerical;0-25000;Sí
3535;23389;Individuo;Masculino;97330;Corvallis;Oregon;Bachelors ;Professional;25001-50000;No
3536;16051;Individuo;Masculino;59000;Lille;Nord;Bachelors ;Clerical;0-25000;Sí
3537;18411;Individuo;Masculino;V3L 1E7;Westminster;British Columbia;High School;Professional;50001-75000;Sí
3538;15423;Individuo;Masculino;99362;Walla Walla;Washington;High School;Skilled Manual;25001-50000;No
3539;16677;Individuo;Masculino;90012;Los Angeles;California;Graduate Degree;Management;greater than 100000;No
3540;19020;Individuo;Masculino;90241;Downey;California;Partial High School;Skilled Manual;50001-75000;Sí
3541;14593;Individuo;Masculino;91791;West Covina;California;Graduate Degree;Professional;50001-75000;No
3542;25582;Individuo;Masculino;GA10;Gateshead;England;Partial College;Manual;0-25000;Sí
3543;20486;Individuo;Masculino;91364;Woodland Hills;California;Graduate Degree;Management;50001-75000;Sí
3544;25773;Individuo;Masculino;33098;Paderborn;Nordrhein-Westfalen;High School;Professional;greater than 100000;Sí
3545;16791;Individuo;Masculino;V8Y 1L1;Cliffside;British Columbia;Bachelors ;Management;50001-75000;Sí
3546;20008;Individuo;Masculino;91950;National City;California;Graduate Degree;Professional;50001-75000;No
3547;28289;Individuo;Masculino;94063;Redwood City;California;Partial College;Professional;greater than 100000;Sí
3548;15940;Individuo;Masculino;97071;Woodburn;Oregon;Partial College;Professional;75001-100000;Sí
3549;21932;Individuo;Masculino;94014;Colma;California;Partial College;Skilled Manual;50001-75000;Sí
3550;25983;Individuo;Masculino;97045;Oregon City;Oregon;Bachelors ;Professional;50001-75000;No
3551;26160;Individuo;Masculino;4810;Townsville;Queensland;Partial College;Skilled Manual;50001-75000;Sí
3552;29050;Individuo;Masculino;90706;Bellflower;California;Partial College;Skilled Manual;25001-50000;No
3553;25617;Individuo;Masculino;92081;Paris La Defense;Hauts de Seine;Bachelors ;Clerical;25001-50000;Sí
3554;17686;Individuo;Masculino;V7L 4J4;N. Vancouver;British Columbia;Graduate Degree;Skilled Manual;50001-75000;Sí
3555;23372;Individuo;Masculino;98036;Lynnwood;Washington;Graduate Degree;Professional;50001-75000;Sí
3556;13991;Individuo;Masculino;98284;Sedro Woolley;Washington;Partial College;Skilled Manual;25001-50000;No
3557;26282;Individuo;Masculino;98168;Burien;Washington;Graduate Degree;Skilled Manual;25001-50000;No
3558;14960;Individuo;Masculino;92700;Colombes;Hauts de Seine;Partial College;Clerical;25001-50000;Sí
3559;28630;Individuo;Masculino;V0;Sooke;British Columbia;Partial College;Clerical;25001-50000;Sí
3560;17772;Individuo;Masculino;W1V 5RN;London;England;Partial College;Manual;0-25000;Sí
3561;17152;Individuo;Masculino;97071;Woodburn;Oregon;Partial College;Professional;50001-75000;Sí
3562;17579;Individuo;Masculino;V7L 4J4;N. Vancouver;British Columbia;Graduate Degree;Professional;50001-75000;Sí
3563;14071;Individuo;Masculino;4700;Rockhampton;Queensland;Bachelors ;Management;75001-100000;Sí
3564;13723;Individuo;Masculino;91502;Burbank;California;High School;Clerical;25001-50000;Sí
3565;26103;Individuo;Masculino;98020;Edmonds;Washington;High School;Professional;75001-100000;Sí
3566;18184;Individuo;Masculino;75008;Paris;Seine (Paris);Partial High School;Skilled Manual;75001-100000;Sí
3567;16586;Individuo;Masculino;78000;Versailles;Yveline;Partial College;Professional;75001-100000;Sí
3568;16859;Individuo;Masculino;98371;Puyallup;Washington;Partial College;Professional;75001-100000;Sí
3569;18525;Individuo;Masculino;V9;Metchosin;British Columbia;Graduate Degree;Professional;50001-75000;Sí
3570;28826;Individuo;Masculino;97071;Woodburn;Oregon;Graduate Degree;Skilled Manual;50001-75000;Sí
3571;11045;Individuo;Masculino;2036;Matraville;New South Wales;High School;Skilled Manual;25001-50000;Sí
3572;23221;Individuo;Masculino;66041;Poing;Saarland;Partial High School;Manual;0-25000;No
3573;24819;Individuo;Masculino;98027;Issaquah;Washington;Graduate Degree;Professional;50001-75000;Sí
3574;26327;Individuo;Masculino;90241;Downey;California;Graduate Degree;Professional;50001-75000;Sí
3575;18354;Individuo;Masculino;94010;Burlingame;California;Graduate Degree;Management;greater than 100000;No
3576;12637;Individuo;Masculino;W1Y 3RA;London;England;Partial College;Professional;greater than 100000;Sí
3577;11099;Individuo;Masculino;2444;Port Macquarie;New South Wales;Bachelors ;Professional;50001-75000;Sí
3578;16644;Individuo;Masculino;91502;Burbank;California;Graduate Degree;Management;greater than 100000;Sí
3579;22405;Individuo;Masculino;6105;Cloverdale;South Australia;Partial College;Manual;0-25000;No
3580;17040;Individuo;Masculino;98201;Everett;Washington;Bachelors ;Professional;50001-75000;Sí
3581;22134;Individuo;Masculino;91502;Burbank;California;Graduate Degree;Management;50001-75000;Sí
3582;18633;Individuo;Masculino;WA3;Watford;England;High School;Manual;25001-50000;No
3583;14316;Individuo;Masculino;2450;Coffs Harbour;New South Wales;Partial College;Skilled Manual;50001-75000;Sí
3584;14650;Individuo;Masculino;99362;Walla Walla;Washington;Partial College;Skilled Manual;50001-75000;Sí
3585;23423;Individuo;Masculino;4000;Brisbane;Queensland;Bachelors ;Professional;50001-75000;Sí
3586;18868;Individuo;Masculino;90802;Long Beach;California;Partial College;Professional;25001-50000;Sí
3587;17738;Individuo;Masculino;14197;Berlin;Saarland;Partial College;Manual;0-25000;Sí
3588;19696;Individuo;Masculino;92020;El Cajon;California;Partial College;Professional;greater than 100000;Sí
3589;24546;Individuo;Masculino;TY31;Runcorn;England;Partial College;Professional;75001-100000;Sí
3590;11044;Individuo;Masculino;4655;Hervey Bay;Queensland;Partial High School;Clerical;0-25000;Sí
3591;25437;Individuo;Masculino;V3A 4R2;Langley;British Columbia;Bachelors ;Skilled Manual;25001-50000;Sí
3592;27925;Individuo;Masculino;GA10;Gateshead;England;High School;Professional;greater than 100000;Sí
3593;22595;Individuo;Masculino;31770;Colomiers;Garonne (Haute);Graduate Degree;Clerical;25001-50000;Sí
3594;25327;Individuo;Masculino;V8V;Victoria;British Columbia;Partial College;Clerical;25001-50000;Sí
3595;12282;Individuo;Masculino;WA1 4SY;Woolston;England;Graduate Degree;Clerical;25001-50000;No
3596;20335;Individuo;Masculino;94014;Colma;California;Bachelors ;Management;greater than 100000;Sí
3597;24326;Individuo;Masculino;97071;Woodburn;Oregon;Bachelors ;Skilled Manual;50001-75000;Sí
3598;18328;Individuo;Masculino;94519;Concord;California;High School;Skilled Manual;25001-50000;No
3599;27826;Individuo;Masculino;80074;München;Nordrhein-Westfalen;Partial College;Clerical;25001-50000;Sí
3600;17427;Individuo;Masculino;91203;Glendale;California;Partial College;Professional;greater than 100000;Sí
3601;18669;Individuo;Masculino;94303;Palo Alto;California;Partial College;Clerical;25001-50000;Sí
3602;23982;Individuo;Masculino;46236;Bottrop;Nordrhein-Westfalen;Partial College;Manual;0-25000;Sí
3603;24028;Individuo;Masculino;78000;Versailles;Yveline;Partial College;Manual;0-25000;No
3604;16804;Individuo;Masculino;97068;W. Linn;Oregon;High School;Professional;50001-75000;Sí
3605;19756;Individuo;Masculino;91910;Chula Vista;California;Partial College;Skilled Manual;50001-75000;No
3606;21340;Individuo;Masculino;99202;Spokane;Washington;Graduate Degree;Management;50001-75000;Sí
3607;12292;Individuo;Masculino;SL4 1RH;Berks;England;Bachelors ;Management;greater than 100000;Sí
3608;22274;Individuo;Masculino;98403;Tacoma;Washington;Bachelors ;Professional;25001-50000;No
3609;21212;Individuo;Masculino;4655;Hervey Bay;Queensland;Bachelors ;Professional;50001-75000;No
3610;16985;Individuo;Masculino;97045;Oregon City;Oregon;Bachelors ;Skilled Manual;75001-100000;Sí
3611;13517;Individuo;Masculino;W1X3SE;London;England;Bachelors ;Clerical;25001-50000;Sí
3612;28544;Individuo;Masculino;38231;Salzgitter;Hessen;Partial College;Clerical;25001-50000;No
3613;12948;Individuo;Masculino;91203;Glendale;California;Bachelors ;Skilled Manual;25001-50000;Sí
3614;13877;Individuo;Masculino;90712;Lakewood;California;Bachelors ;Skilled Manual;50001-75000;Sí
3615;21671;Individuo;Masculino;59100;Roubaix;Nord;High School;Manual;25001-50000;No
3616;15433;Individuo;Masculino;94519;Concord;California;Partial College;Skilled Manual;50001-75000;No
3617;20844;Individuo;Masculino;59140;Dunkerque;Nord;Bachelors ;Clerical;25001-50000;Sí
3618;28496;Individuo;Masculino;57000;Metz;Moselle;High School;Manual;0-25000;Sí
3619;25095;Individuo;Masculino;V8V;Victoria;British Columbia;Partial College;Skilled Manual;25001-50000;No
3620;29244;Individuo;Masculino;91910;Chula Vista;California;Bachelors ;Management;greater than 100000;Sí
3621;27594;Individuo;Masculino;2055;North Sydney;New South Wales;Graduate Degree;Management;75001-100000;Sí
3622;13457;Individuo;Masculino;97068;W. Linn;Oregon;High School;Professional;50001-75000;Sí
3623;19138;Individuo;Masculino;97222;Milwaukie;Oregon;Graduate Degree;Professional;50001-75000;No
3624;29301;Individuo;Masculino;2061;Milsons Point;New South Wales;Bachelors ;Professional;75001-100000;Sí
3625;12827;Individuo;Masculino;66001;Saarbrücken;Saarland;High School;Manual;0-25000;Sí
3626;12720;Individuo;Masculino;92150;Suresnes;Hauts de Seine;Partial College;Clerical;25001-50000;No
3627;26705;Individuo;Masculino;91776;San Gabriel;California;Partial College;Professional;greater than 100000;Sí
3628;18314;Individuo;Masculino;V3A 4R2;Langley;British Columbia;High School;Skilled Manual;25001-50000;No
3629;12819;Individuo;Masculino;78100;Saint Germain en Laye;Yveline;High School;Manual;0-25000;Sí
3630;21401;Individuo;Masculino;97355;Lebanon;Oregon;Partial College;Professional;50001-75000;No
3631;20861;Individuo;Masculino;48001;Münster;Saarland;Graduate Degree;Clerical;25001-50000;No
3632;14601;Individuo;Masculino;94519;Concord;California;Graduate Degree;Professional;75001-100000;Sí
3633;23860;Individuo;Masculino;98366;Port Orchard;Washington;Bachelors ;Skilled Manual;50001-75000;Sí
3634;27384;Individuo;Masculino;V6B 3P7;Port Hammond;British Columbia;Graduate Degree;Management;50001-75000;Sí
3635;27789;Individuo;Masculino;BD1 4SJ;W. York;England;High School;Manual;0-25000;Sí
3636;23945;Individuo;Masculino;Y03 4TN;York;England;Partial College;Clerical;25001-50000;Sí
3637;28772;Individuo;Masculino;97068;W. Linn;Oregon;High School;Clerical;25001-50000;Sí
3638;17301;Individuo;Masculino;2055;North Sydney;New South Wales;Bachelors ;Professional;50001-75000;No
3639;15159;Individuo;Masculino;98901;Yakima;Washington;Graduate Degree;Management;75001-100000;Sí
3640;20567;Individuo;Masculino;MK8 8DF;Milton Keynes;England;Partial College;Professional;greater than 100000;Sí
3641;14643;Individuo;Masculino;98201;Everett;Washington;Partial College;Skilled Manual;25001-50000;No
3642;22976;Individuo;Masculino;V8P;Oak Bay;British Columbia;High School;Skilled Manual;25001-50000;No
3643;21454;Individuo;Masculino;94519;Concord;California;Bachelors ;Management;50001-75000;Sí
3644;19441;Individuo;Masculino;41100;Saint Ouen;Loir et Cher;Graduate Degree;Clerical;25001-50000;No
3645;25293;Individuo;Masculino;97034;Lake Oswego;Oregon;Bachelors ;Management;75001-100000;Sí
3646;28399;Individuo;Masculino;SW6 SBY;London;England;Partial College;Clerical;25001-50000;Sí
3647;12716;Individuo;Masculino;59170;Croix;Nord;Partial College;Clerical;25001-50000;No
3648;13471;Individuo;Masculino;91941;Grossmont;California;High School;Professional;greater than 100000;Sí
3649;25638;Individuo;Masculino;95000;Cergy;Val d'Oise;Partial College;Clerical;25001-50000;Sí
3650;28185;Individuo;Masculino;91502;Burbank;California;Partial College;Skilled Manual;50001-75000;Sí
3651;19137;Individuo;Masculino;98366;Port Orchard;Washington;Graduate Degree;Professional;50001-75000;No
3652;26382;Individuo;Masculino;60082;Frankfurt am Main;Hamburg;Partial College;Professional;greater than 100000;Sí
3653;14881;Individuo;Masculino;98312;Bremerton;Washington;Bachelors ;Skilled Manual;25001-50000;Sí
3654;18655;Individuo;Masculino;98033;Kirkland;Washington;Partial College;Clerical;25001-50000;Sí
3655;22964;Individuo;Masculino;3977;Cranbourne;Victoria;Partial College;Clerical;25001-50000;Sí
3656;22613;Individuo;Masculino;OX16 8RS;Oxon;England;Partial College;Manual;0-25000;No
3657;21410;Individuo;Masculino;98020;Edmonds;Washington;Partial College;Professional;50001-75000;No
3658;17818;Individuo;Masculino;38231;Salzgitter;Hessen;Bachelors ;Skilled Manual;25001-50000;Sí
3659;14409;Individuo;Masculino;91950;National City;California;Partial College;Professional;50001-75000;Sí
